GAME_ID,GAME_DATE,home_team,home_matchup,home_wl,home_pts,home_days_rest,home_is_b2b,home_travel_miles,home_fatigue_score,away_team,away_matchup,away_wl,away_pts,away_days_rest,away_is_b2b,away_travel_miles,away_fatigue_score,home_win,point_diff,rest_diff,travel_diff,fatigue_diff
0022300081,2023-10-27,Cleveland Cavaliers,CLE vs. OKC,L,105,1.0,0,406.4294570110045,0.5419059426813393,Oklahoma City Thunder,OKC @ CLE,W,108,1.0,0,310.73266404592385,0.41431021872789847,0,-3,0.0,95.69679296508065,0.12759572395344082
0022300091,2023-10-28,Cleveland Cavaliers,CLE vs. IND,L,113,0.0,1,0.0,2.0,Indiana Pacers,IND @ CLE,W,125,2.0,0,263.4775884305283,0.3513034512407044,0,-12,-2.0,-263.4775884305283,1.6486965487592955
0022300112,2023-10-31,Cleveland Cavaliers,CLE vs. NYK,L,91,2.0,0,0.0,0.0,New York Knicks,NYK @ CLE,W,109,2.0,0,924.3714705083731,1.2324952940111642,0,-18,0.0,-924.3714705083731,-1.2324952940111642
0022300142,2023-11-05,Cleveland Cavaliers,CLE vs. GSW,W,115,1.0,0,263.4775884305283,0.3513034512407044,Golden State Warriors,GSW @ CLE,L,104,1.0,0,951.7053558002007,1.2689404744002675,1,11,0.0,-688.2277673696724,-0.9176370231595631
0022300030,2023-11-17,Cleveland Cavaliers,CLE vs. DET,W,108,1.0,0,2054.9481827852687,2.7399309103803584,Detroit Pistons,DET @ CLE,L,100,2.0,0,91.45161789897689,0.12193549053196918,1,8,-1.0,1963.496564886292,2.617995419848389
0022300210,2023-11-19,Cleveland Cavaliers,CLE vs. DEN,W,121,1.0,0,0.0,0.0,Denver Nuggets,DEN @ CLE,L,109,1.0,0,924.3714705083731,1.2324952940111642,1,12,0.0,-924.3714705083731,-1.2324952940111642
0022300229,2023-11-22,Cleveland Cavaliers,CLE vs. MIA,L,96,0.0,1,359.3677826898441,2.4791570435864587,Miami Heat,MIA @ CLE,W,129,1.0,0,310.73266404592385,0.41431021872789847,0,-33,-1.0,48.63511864392024,2.0648468248585603
0022300242,2023-11-25,Cleveland Cavaliers,CLE vs. LAL,L,115,2.0,0,0.0,0.0,Los Angeles Lakers,LAL @ CLE,W,121,2.0,0,2050.983393899636,2.734644525199515,0,-6,0.0,-2050.983393899636,-2.734644525199515
0022300251,2023-11-26,Cleveland Cavaliers,CLE vs. TOR,W,105,0.0,1,0.0,2.0,Toronto Raptors,TOR @ CLE,L,102,1.0,0,189.29918649645612,0.25239891532860814,1,3,-1.0,-189.29918649645612,1.7476010846713919
0022300055,2023-11-28,Cleveland Cavaliers,CLE vs. ATL,W,128,1.0,0,0.0,0.0,Atlanta Hawks,ATL @ CLE,L,105,1.0,0,550.5434606975192,0.7340579475966923,1,23,0.0,-550.5434606975192,-0.7340579475966923
0022300265,2023-11-30,Cleveland Cavaliers,CLE vs. POR,L,95,1.0,0,0.0,0.0,Portland Trail Blazers,POR @ CLE,W,103,2.0,0,263.4775884305283,0.3513034512407044,0,-8,-1.0,-263.4775884305283,-0.3513034512407044
0022301205,2023-12-06,Cleveland Cavaliers,CLE vs. ORL,W,121,3.0,0,91.45161789897689,0.12193549053196918,Orlando Magic,ORL @ CLE,L,111,3.0,0,406.4294570110045,0.5419059426813393,1,10,0.0,-314.9778391120276,-0.4199704521493701
0022300336,2023-12-16,Cleveland Cavaliers,CLE vs. ATL,W,127,1.0,0,550.5434606975192,0.7340579475966923,Atlanta Hawks,ATL @ CLE,L,119,0.0,1,189.29918649645612,2.252398915328608,1,8,1.0,361.2442742010631,-1.5183409677319157
0022300349,2023-12-18,Cleveland Cavaliers,CLE vs. HOU,W,135,1.0,0,0.0,0.0,Houston Rockets,HOU @ CLE,L,130,0.0,1,336.6272980859717,2.448836397447962,1,5,1.0,-336.6272980859717,-2.448836397447962
0022300364,2023-12-20,Cleveland Cavaliers,CLE vs. UTA,W,124,1.0,0,0.0,0.0,Utah Jazz,UTA @ CLE,L,116,1.0,0,1569.0936256832904,2.092124834244387,1,8,0.0,-1569.0936256832904,-2.092124834244387
0022300375,2023-12-21,Cleveland Cavaliers,CLE vs. NOP,L,104,0.0,1,0.0,2.0,New Orleans Pelicans,NOP @ CLE,W,123,1.0,0,924.3714705083731,1.2324952940111642,0,-19,-1.0,-924.3714705083731,0.7675047059888358
0022300433,2023-12-29,Cleveland Cavaliers,CLE vs. MIL,L,111,1.0,0,1025.7797159374384,1.3677062879165844,Milwaukee Bucks,MIL @ CLE,W,119,1.0,0,406.4294570110045,0.5419059426813393,0,-8,0.0,619.3502589264339,0.8258003452352451
0022300465,2024-01-03,Cleveland Cavaliers,CLE vs. WAS,W,140,1.0,0,189.29918649645612,0.25239891532860814,Washington Wizards,WAS @ CLE,L,101,2.0,0,305.078518857373,0.40677135847649737,1,39,-1.0,-115.7793323609169,-0.15437244314788923
0022300482,2024-01-05,Cleveland Cavaliers,CLE vs. WAS,W,114,1.0,0,0.0,0.0,Washington Wizards,WAS @ CLE,L,90,1.0,0,0.0,0.0,1,24,0.0,0.0,0.0
0022300497,2024-01-07,Cleveland Cavaliers,CLE vs. SAS,W,117,1.0,0,0.0,0.0,San Antonio Spurs,SAS @ CLE,L,115,2.0,0,1254.7367305786952,1.6729823074382602,1,2,-1.0,-1254.7367305786952,-1.6729823074382602
0022300527,2024-01-11,Cleveland Cavaliers,CLE vs. BKN,W,111,3.0,0,0.0,0.0,Brooklyn Nets,BKN @ CLE,L,102,3.0,0,406.4294570110045,0.5419059426813393,1,9,0.0,-406.4294570110045,-0.5419059426813393
0022300561,2024-01-15,Cleveland Cavaliers,CLE vs. CHI,W,109,3.0,0,0.0,0.0,Chicago Bulls,CHI @ CLE,L,91,1.0,0,1254.7367305786952,1.6729823074382602,1,18,2.0,-1254.7367305786952,-1.6729823074382602
0022300572,2024-01-17,Cleveland Cavaliers,CLE vs. MIL,W,135,1.0,0,0.0,0.0,Milwaukee Bucks,MIL @ CLE,L,95,2.0,0,336.6272980859717,0.4488363974479623,1,40,-1.0,-336.6272980859717,-0.4488363974479623
0022300658,2024-01-29,Cleveland Cavaliers,CLE vs. LAC,W,118,2.0,0,336.6272980859717,0.4488363974479623,LA Clippers,LAC @ CLE,L,108,1.0,0,550.5434606975192,0.7340579475966923,1,10,1.0,-213.91616261154752,-0.28522155014873
0022300675,2024-01-31,Cleveland Cavaliers,CLE vs. DET,W,128,1.0,0,0.0,0.0,Detroit Pistons,DET @ CLE,L,121,2.0,0,91.45161789897689,0.12193549053196918,1,7,-1.0,-91.45161789897689,-0.12193549053196918
0022300714,2024-02-05,Cleveland Cavaliers,CLE vs. SAC,W,136,1.0,0,1254.7367305786952,1.6729823074382602,Sacramento Kings,SAC @ CLE,L,110,1.0,0,310.73266404592385,0.41431021872789847,1,26,0.0,944.0040665327713,1.2586720887103617
0022300762,2024-02-12,Cleveland Cavaliers,CLE vs. PHI,L,121,1.0,0,189.29918649645612,0.25239891532860814,Philadelphia 76ers,PHI @ CLE,W,123,1.0,0,305.078518857373,0.40677135847649737,0,-2,0.0,-115.7793323609169,-0.15437244314788923
0022300781,2024-02-14,Cleveland Cavaliers,CLE vs. CHI,W,108,1.0,0,0.0,0.0,Chicago Bulls,CHI @ CLE,L,105,1.0,0,553.9402310476668,0.7385869747302224,1,3,0.0,-553.9402310476668,-0.7385869747302224
0022300792,2024-02-22,Cleveland Cavaliers,CLE vs. ORL,L,109,7.0,0,0.0,0.0,Orlando Magic,ORL @ CLE,W,116,7.0,0,893.3959533331025,1.1911946044441366,0,-7,0.0,-893.3959533331025,-1.1911946044441366
0022300832,2024-02-27,Cleveland Cavaliers,CLE vs. DAL,W,121,1.0,0,305.078518857373,0.40677135847649737,Dallas Mavericks,DAL @ CLE,L,119,1.0,0,263.4775884305283,0.3513034512407044,1,2,0.0,41.60093042684474,0.05546790723579298
0022300876,2024-03-03,Cleveland Cavaliers,CLE vs. NYK,L,98,1.0,0,91.45161789897689,0.12193549053196918,New York Knicks,NYK @ CLE,W,107,2.0,0,404.6737880519808,0.5395650507359744,0,-9,-1.0,-313.2221701530039,-0.4176295602040052
0022300886,2024-03-05,Cleveland Cavaliers,CLE vs. BOS,W,105,1.0,0,0.0,0.0,Boston Celtics,BOS @ CLE,L,104,1.0,0,550.5434606975192,0.7340579475966923,1,1,0.0,-550.5434606975192,-0.7340579475966923
0022300911,2024-03-08,Cleveland Cavaliers,CLE vs. MIN,W,113,1.0,0,553.9402310476668,0.7385869747302224,Minnesota Timberwolves,MIN @ CLE,L,104,0.0,1,263.4775884305283,2.3513034512407045,1,9,1.0,290.4626426171385,-1.612716476510482
0022300930,2024-03-10,Cleveland Cavaliers,CLE vs. BKN,L,101,1.0,0,0.0,0.0,Brooklyn Nets,BKN @ CLE,W,120,0.0,1,435.009545209803,2.580012726946404,0,-19,1.0,-435.009545209803,-2.580012726946404
0022300934,2024-03-11,Cleveland Cavaliers,CLE vs. PHX,L,111,0.0,1,0.0,2.0,Phoenix Suns,PHX @ CLE,W,117,1.0,0,1749.289631992922,2.3323861759905626,0,-6,-1.0,-1749.289631992922,-0.33238617599056264
0022300996,2024-03-20,Cleveland Cavaliers,CLE vs. MIA,L,104,1.0,0,263.4775884305283,0.3513034512407044,Miami Heat,MIA @ CLE,W,107,1.0,0,359.3677826898441,0.4791570435864588,0,-3,0.0,-95.89019425931582,-0.12785359234575439
0022301033,2024-03-25,Cleveland Cavaliers,CLE vs. CHA,W,115,0.0,1,1086.5115415325367,3.4486820553767155,Charlotte Hornets,CHA @ CLE,L,92,1.0,0,553.9402310476668,0.7385869747302224,1,23,-1.0,532.57131048487,2.710095080646493
0022301067,2024-03-29,Cleveland Cavaliers,CLE vs. PHI,W,117,1.0,0,435.009545209803,0.5800127269464039,Philadelphia 76ers,PHI @ CLE,L,114,1.0,0,359.3677826898441,0.4791570435864588,1,3,0.0,75.64176251995889,0.10085568335994516
0022301158,2024-04-10,Cleveland Cavaliers,CLE vs. MEM,W,110,2.0,0,2050.983393899636,2.734644525199515,Memphis Grizzlies,MEM @ CLE,L,98,0.0,1,630.932585528899,2.8412434473718653,1,12,2.0,1420.0508083707373,-0.10659892217235045
0022301174,2024-04-12,Cleveland Cavaliers,CLE vs. IND,W,129,1.0,0,0.0,0.0,Indiana Pacers,IND @ CLE,L,120,2.0,0,189.29918649645612,0.25239891532860814,1,9,-1.0,-189.29918649645612,-0.25239891532860814
0022301187,2024-04-14,Cleveland Cavaliers,CLE vs. CHA,L,110,1.0,0,0.0,0.0,Charlotte Hornets,CHA @ CLE,W,120,1.0,0,550.5434606975192,0.7340579475966923,0,-10,0.0,-550.5434606975192,-0.7340579475966923
0042300131,2024-04-20,Cleveland Cavaliers,CLE vs. ORL,W,97,5.0,0,0.0,0.0,Orlando Magic,ORL @ CLE,L,83,5.0,0,893.3959533331025,1.1911946044441366,1,14,0.0,-893.3959533331025,-1.1911946044441366
0042300132,2024-04-22,Cleveland Cavaliers,CLE vs. ORL,W,96,1.0,0,0.0,0.0,Orlando Magic,ORL @ CLE,L,86,1.0,0,0.0,0.0,1,10,0.0,0.0,0.0
0042300135,2024-04-30,Cleveland Cavaliers,CLE vs. ORL,W,104,2.0,0,893.3959533331025,1.1911946044441366,Orlando Magic,ORL @ CLE,L,103,2.0,0,893.3959533331025,1.1911946044441366,1,1,0.0,0.0,0.0
0042300137,2024-05-05,Cleveland Cavaliers,CLE vs. ORL,W,106,1.0,0,893.3959533331025,1.1911946044441366,Orlando Magic,ORL @ CLE,L,94,1.0,0,893.3959533331025,1.1911946044441366,1,12,0.0,0.0,0.0
0042300203,2024-05-11,Cleveland Cavaliers,CLE vs. BOS,L,93,1.0,0,550.5434606975192,0.7340579475966923,Boston Celtics,BOS @ CLE,W,106,1.0,0,550.5434606975192,0.7340579475966923,0,-13,0.0,0.0,0.0
0042300204,2024-05-13,Cleveland Cavaliers,CLE vs. BOS,L,102,1.0,0,0.0,0.0,Boston Celtics,BOS @ CLE,W,109,1.0,0,0.0,0.0,0,-7,0.0,0.0,0.0
0012300002,2023-10-07,Dallas Mavericks,DAL vs. MIN,L,96,1.0,0,861.8930997219001,1.1491907996292001,Minnesota Timberwolves,MIN @ DAL,W,104,1.0,0,861.8930997219001,1.1491907996292001,0,-8,0.0,0.0,0.0
0012300070,2023-10-20,Dallas Mavericks,DAL vs. DET,W,114,9.0,0,0.0,0.0,Detroit Pistons,DET @ DAL,L,104,0.0,1,188.6063681450963,2.2514751575267953,1,10,9.0,-188.6063681450963,-2.2514751575267953
0022300084,2023-10-27,Dallas Mavericks,DAL vs. BKN,W,125,1.0,0,250.98750834669292,0.3346500111289239,Brooklyn Nets,BKN @ DAL,L,120,1.0,0,1373.9715131606179,1.8319620175474904,1,5,0.0,-1122.984004813925,-1.4973120064185665
0022300124,2023-11-01,Dallas Mavericks,DAL vs. CHI,W,114,1.0,0,420.45359204359744,0.5606047893914633,Chicago Bulls,CHI @ DAL,L,105,1.0,0,763.8831910570731,1.0185109214094308,1,9,0.0,-343.42959901347564,-0.4579061320179675
0022300143,2023-11-05,Dallas Mavericks,DAL vs. CHA,W,124,1.0,0,662.465109265458,0.8832868123539439,Charlotte Hornets,CHA @ DAL,L,118,0.0,1,763.8831910570731,3.0185109214094306,1,6,1.0,-101.41808179161512,-2.1352241090554864
0022300168,2023-11-08,Dallas Mavericks,DAL vs. TOR,L,116,1.0,0,963.0919400067983,1.284122586675731,Toronto Raptors,TOR @ DAL,W,127,2.0,0,250.98750834669292,0.3346500111289239,0,-11,-1.0,712.1044316601053,0.9494725755468072
0022300014,2023-11-10,Dallas Mavericks,DAL vs. LAC,W,144,1.0,0,0.0,0.0,LA Clippers,LAC @ DAL,L,126,1.0,0,1373.9715131606179,1.8319620175474904,1,18,0.0,-1373.9715131606179,-1.8319620175474904
0022300212,2023-11-19,Dallas Mavericks,DAL vs. SAC,L,113,0.0,1,856.9374718993489,3.1425832958657987,Sacramento Kings,SAC @ DAL,W,129,1.0,0,250.98750834669292,0.3346500111289239,0,-16,-1.0,605.949963552656,2.8079332847368748
0022300059,2023-11-28,Dallas Mavericks,DAL vs. HOU,W,121,2.0,0,1240.8291670665471,1.654438889422063,Houston Rockets,HOU @ DAL,L,115,3.0,0,226.26525102156512,0.3016870013620868,1,6,-1.0,1014.5639160449821,1.3527518880599763
0022300277,2023-12-01,Dallas Mavericks,DAL vs. MEM,L,94,2.0,0,0.0,0.0,Memphis Grizzlies,MEM @ DAL,W,108,1.0,0,420.45359204359744,0.5606047893914633,0,-14,1.0,-420.45359204359744,-0.5606047893914633
0022300287,2023-12-02,Dallas Mavericks,DAL vs. OKC,L,120,0.0,1,0.0,2.0,Oklahoma City Thunder,OKC @ DAL,W,126,1.0,0,188.6063681450963,0.25147515752679506,0,-6,-1.0,-188.6063681450963,1.748524842473205
0022301213,2023-12-06,Dallas Mavericks,DAL vs. UTA,W,147,3.0,0,0.0,0.0,Utah Jazz,UTA @ DAL,L,97,3.0,0,999.4070060223984,1.3325426746965312,1,50,0.0,-999.4070060223984,-1.3325426746965312
0022300306,2023-12-12,Dallas Mavericks,DAL vs. LAL,W,127,0.0,1,420.45359204359744,2.5606047893914634,Los Angeles Lakers,LAL @ DAL,L,125,2.0,0,1240.8291670665471,1.654438889422063,1,2,-2.0,-820.3755750229498,0.9061658999694004
0022300321,2023-12-14,Dallas Mavericks,DAL vs. MIN,L,101,1.0,0,0.0,0.0,Minnesota Timberwolves,MIN @ DAL,W,119,2.0,0,443.1621941631631,0.5908829255508842,0,-18,-1.0,-443.1621941631631,-0.5908829255508842
0022300372,2023-12-20,Dallas Mavericks,DAL vs. LAC,L,111,1.0,0,662.465109265458,0.8832868123539439,LA Clippers,LAC @ DAL,W,120,1.0,0,763.8831910570731,1.0185109214094308,0,-9,0.0,-101.41808179161512,-0.13522410905548687
0022300398,2023-12-23,Dallas Mavericks,DAL vs. SAS,W,144,0.0,1,226.26525102156512,2.3016870013620867,San Antonio Spurs,SAS @ DAL,L,119,1.0,0,802.7550542575977,1.0703400723434637,1,25,-1.0,-576.4898032360327,1.231346929018623
0022300420,2023-12-27,Dallas Mavericks,DAL vs. CLE,L,110,1.0,0,885.3610548806417,1.1804814065075224,Cleveland Cavaliers,CLE @ DAL,W,113,3.0,0,802.7550542575977,1.0703400723434637,0,-3,-2.0,82.606000623044,0.11014133416405869
0022300472,2024-01-03,Dallas Mavericks,DAL vs. POR,W,126,1.0,0,999.4070060223984,1.3325426746965312,Portland Trail Blazers,POR @ DAL,L,97,1.0,0,885.3610548806417,1.1804814065075224,1,29,0.0,114.04595114175663,0.15206126818900878
0022300487,2024-01-05,Dallas Mavericks,DAL vs. POR,W,139,1.0,0,0.0,0.0,Portland Trail Blazers,POR @ DAL,L,103,1.0,0,0.0,0.0,1,36,0.0,0.0,0.0
0022300501,2024-01-07,Dallas Mavericks,DAL vs. MIN,W,115,1.0,0,0.0,0.0,Minnesota Timberwolves,MIN @ DAL,L,108,1.0,0,226.26525102156512,0.3016870013620868,1,7,0.0,-226.26525102156512,-0.3016870013620868
0022300515,2024-01-09,Dallas Mavericks,DAL vs. MEM,L,103,1.0,0,0.0,0.0,Memphis Grizzlies,MEM @ DAL,W,120,1.0,0,885.3610548806417,1.1804814065075224,0,-17,0.0,-885.3610548806417,-1.1804814065075224
0022300530,2024-01-11,Dallas Mavericks,DAL vs. NYK,W,128,1.0,0,0.0,0.0,New York Knicks,NYK @ DAL,L,124,1.0,0,1374.366427538415,1.8324885700512201,1,4,0.0,-1374.366427538415,-1.8324885700512201
0022300547,2024-01-13,Dallas Mavericks,DAL vs. NOP,L,108,1.0,0,0.0,0.0,New Orleans Pelicans,NOP @ DAL,W,118,0.0,1,662.465109265458,2.883286812353944,0,-10,1.0,-662.465109265458,-2.883286812353944
0022300556,2024-01-15,Dallas Mavericks,DAL vs. NOP,W,125,1.0,0,0.0,0.0,New Orleans Pelicans,NOP @ DAL,L,120,1.0,0,0.0,0.0,1,5,0.0,0.0,0.0
0022300611,2024-01-22,Dallas Mavericks,DAL vs. BOS,L,110,4.0,0,1240.8291670665471,1.654438889422063,Boston Celtics,BOS @ DAL,W,119,0.0,1,226.26525102156512,2.3016870013620867,0,-9,4.0,1014.5639160449821,-0.6472481119400237
0022300625,2024-01-24,Dallas Mavericks,DAL vs. PHX,L,109,1.0,0,0.0,0.0,Phoenix Suns,PHX @ DAL,W,132,1.0,0,885.3610548806417,1.1804814065075224,0,-23,0.0,-885.3610548806417,-1.1804814065075224
0022300651,2024-01-27,Dallas Mavericks,DAL vs. SAC,L,115,0.0,1,721.2746160186691,2.961699488024892,Sacramento Kings,SAC @ DAL,W,120,1.0,0,1481.0023255366978,1.9746697673822637,0,-5,-1.0,-759.7277095180286,0.9870297206426282
0022300666,2024-01-29,Dallas Mavericks,DAL vs. ORL,W,131,1.0,0,0.0,0.0,Orlando Magic,ORL @ DAL,L,129,0.0,1,963.0919400067983,3.284122586675731,1,2,1.0,-963.0919400067983,-3.284122586675731
0022300702,2024-02-03,Dallas Mavericks,DAL vs. MIL,L,117,2.0,0,861.8930997219001,1.1491907996292001,Milwaukee Bucks,MIL @ DAL,W,129,2.0,0,1632.0985405042436,2.1761313873389914,0,-12,0.0,-770.2054407823435,-1.0269405877097912
0022300748,2024-02-10,Dallas Mavericks,DAL vs. OKC,W,146,1.0,0,1374.366427538415,1.8324885700512201,Oklahoma City Thunder,OKC @ DAL,L,111,3.0,0,999.4070060223984,1.3325426746965312,1,35,-2.0,374.95942151601673,0.4999458953546889
0022300768,2024-02-12,Dallas Mavericks,DAL vs. WAS,W,112,1.0,0,0.0,0.0,Washington Wizards,WAS @ DAL,L,104,1.0,0,1184.9588545707525,1.57994513942767,1,8,0.0,-1184.9588545707525,-1.57994513942767
0022300785,2024-02-14,Dallas Mavericks,DAL vs. SAS,W,116,1.0,0,0.0,0.0,San Antonio Spurs,SAS @ DAL,L,93,1.0,0,1204.017135953464,1.6053561812712853,1,23,0.0,-1204.017135953464,-1.6053561812712853
0022300796,2024-02-22,Dallas Mavericks,DAL vs. PHX,W,123,7.0,0,0.0,0.0,Phoenix Suns,PHX @ DAL,L,113,7.0,0,885.3610548806417,1.1804814065075224,1,10,0.0,-885.3610548806417,-1.1804814065075224
0022300871,2024-03-03,Dallas Mavericks,DAL vs. PHI,L,116,1.0,0,1551.7158608463303,2.0689544811284404,Philadelphia 76ers,PHI @ DAL,W,120,1.0,0,1298.5059735518635,1.7313412980691514,0,-4,0.0,253.20988729446685,0.337613183059289
0022300892,2024-03-05,Dallas Mavericks,DAL vs. IND,L,120,1.0,0,0.0,0.0,Indiana Pacers,IND @ DAL,W,137,1.0,0,250.98750834669292,0.3346500111289239,0,-17,0.0,-250.98750834669292,-0.3346500111289239
0022300904,2024-03-07,Dallas Mavericks,DAL vs. MIA,W,114,1.0,0,0.0,0.0,Miami Heat,MIA @ DAL,L,108,1.0,0,1111.8813193347821,1.4825084257797094,1,6,0.0,-1111.8813193347821,-1.4825084257797094
0022300952,2024-03-13,Dallas Mavericks,DAL vs. GSW,W,109,1.0,0,802.7550542575977,1.0703400723434637,Golden State Warriors,GSW @ DAL,L,99,1.0,0,250.98750834669292,0.3346500111289239,1,10,0.0,551.7675459109048,0.7356900612145398
0022300978,2024-03-17,Dallas Mavericks,DAL vs. DEN,W,107,2.0,0,188.6063681450963,0.25147515752679506,Denver Nuggets,DEN @ DAL,L,105,1.0,0,250.98750834669292,0.3346500111289239,1,2,1.0,-62.38114020159662,-0.08317485360212884
0022301008,2024-03-21,Dallas Mavericks,DAL vs. UTA,W,113,1.0,0,250.98750834669292,0.3346500111289239,Utah Jazz,UTA @ DAL,L,97,0.0,1,188.6063681450963,2.2514751575267953,1,16,1.0,62.38114020159662,-1.9168251463978714
0022301124,2024-04-04,Dallas Mavericks,DAL vs. ATL,W,109,1.0,0,1481.0023255366978,1.9746697673822637,Atlanta Hawks,ATL @ DAL,L,95,0.0,1,721.2746160186691,2.961699488024892,1,14,1.0,759.7277095180286,-0.9870297206426282
0022301097,2024-04-05,Dallas Mavericks,DAL vs. GSW,W,108,0.0,1,0.0,2.0,Golden State Warriors,GSW @ DAL,L,106,0.0,1,226.26525102156512,2.3016870013620867,1,2,0.0,-226.26525102156512,-0.3016870013620867
0022301131,2024-04-07,Dallas Mavericks,DAL vs. HOU,W,147,1.0,0,0.0,0.0,Houston Rockets,HOU @ DAL,L,136,1.0,0,226.26525102156512,0.3016870013620868,1,11,0.0,-226.26525102156512,-0.3016870013620868
0022301181,2024-04-12,Dallas Mavericks,DAL vs. DET,L,89,1.0,0,1111.8813193347821,1.4825084257797094,Detroit Pistons,DET @ DAL,W,107,0.0,1,999.6606645178005,3.332880886023734,0,-18,1.0,112.22065481698166,-1.8503724602440244
0042300173,2024-04-26,Dallas Mavericks,DAL vs. LAC,W,101,2.0,0,1240.8291670665471,1.654438889422063,LA Clippers,LAC @ DAL,L,90,2.0,0,1240.8291670665471,1.654438889422063,1,11,0.0,0.0,0.0
0042300174,2024-04-28,Dallas Mavericks,DAL vs. LAC,L,111,1.0,0,0.0,0.0,LA Clippers,LAC @ DAL,W,116,1.0,0,0.0,0.0,0,-5,0.0,0.0,0.0
0042300176,2024-05-03,Dallas Mavericks,DAL vs. LAC,W,114,1.0,0,1240.8291670665471,1.654438889422063,LA Clippers,LAC @ DAL,L,101,1.0,0,1240.8291670665471,1.654438889422063,1,13,0.0,0.0,0.0
0042300223,2024-05-11,Dallas Mavericks,DAL vs. OKC,W,105,1.0,0,188.6063681450963,0.25147515752679506,Oklahoma City Thunder,OKC @ DAL,L,101,1.0,0,188.6063681450963,0.25147515752679506,1,4,0.0,0.0,0.0
0042300224,2024-05-13,Dallas Mavericks,DAL vs. OKC,L,96,1.0,0,0.0,0.0,Oklahoma City Thunder,OKC @ DAL,W,100,1.0,0,0.0,0.0,0,-4,0.0,0.0,0.0
0042300226,2024-05-18,Dallas Mavericks,DAL vs. OKC,W,117,2.0,0,188.6063681450963,0.25147515752679506,Oklahoma City Thunder,OKC @ DAL,L,116,2.0,0,188.6063681450963,0.25147515752679506,1,1,0.0,0.0,0.0
0042300313,2024-05-26,Dallas Mavericks,DAL vs. MIN,W,116,1.0,0,861.8930997219001,1.1491907996292001,Minnesota Timberwolves,MIN @ DAL,L,107,1.0,0,861.8930997219001,1.1491907996292001,1,9,0.0,0.0,0.0
0042300314,2024-05-28,Dallas Mavericks,DAL vs. MIN,L,100,1.0,0,0.0,0.0,Minnesota Timberwolves,MIN @ DAL,W,105,1.0,0,0.0,0.0,0,-5,0.0,0.0,0.0
0042300403,2024-06-12,Dallas Mavericks,DAL vs. BOS,L,99,2.0,0,1551.7158608463303,2.0689544811284404,Boston Celtics,BOS @ DAL,W,106,2.0,0,1551.7158608463303,2.0689544811284404,0,-7,0.0,0.0,0.0
0042300404,2024-06-14,Dallas Mavericks,DAL vs. BOS,W,122,1.0,0,0.0,0.0,Boston Celtics,BOS @ DAL,L,84,1.0,0,0.0,0.0,1,38,0.0,0.0,0.0
0012300042,2023-10-15,Denver Nuggets,DEN vs. CHI,W,116,2.0,0,918.9093337436797,1.225212444991573,Chicago Bulls,CHI @ DEN,L,102,2.0,0,918.9093337436797,1.225212444991573,1,14,0.0,0.0,0.0
0022300061,2023-10-24,Denver Nuggets,DEN vs. LAL,W,119,4.0,0,831.8906131241795,1.1091874841655727,Los Angeles Lakers,LAL @ DEN,L,107,4.0,0,831.8906131241795,1.1091874841655727,1,12,0.0,0.0,0.0
0022300110,2023-10-30,Denver Nuggets,DEN vs. UTA,W,110,0.0,1,505.9991383226886,2.674665517763585,Utah Jazz,UTA @ DEN,L,102,1.0,0,585.3522739363061,0.7804696985817415,1,8,-1.0,-79.3531356136175,1.8941958191818435
0022300006,2023-11-03,Denver Nuggets,DEN vs. DAL,W,125,1.0,0,699.6480078899971,0.9328640105199961,Dallas Mavericks,DAL @ DEN,L,114,1.0,0,662.465109265458,0.8832868123539439,1,11,0.0,37.18289862453912,0.049577198166052217
0022300139,2023-11-04,Denver Nuggets,DEN vs. CHI,W,123,0.0,1,0.0,2.0,Chicago Bulls,CHI @ DEN,L,101,0.0,1,918.9093337436797,3.225212444991573,1,22,0.0,-918.9093337436797,-1.225212444991573
0022300156,2023-11-06,Denver Nuggets,DEN vs. NOP,W,134,1.0,0,0.0,0.0,New Orleans Pelicans,NOP @ DEN,L,116,1.0,0,1081.7221422289272,1.4422961896385695,1,18,0.0,-1081.7221422289272,-1.4422961896385695
0022300169,2023-11-08,Denver Nuggets,DEN vs. GSW,W,108,1.0,0,0.0,0.0,Golden State Warriors,GSW @ DEN,L,105,1.0,0,1157.4132601401304,1.5432176801868405,1,3,0.0,-1157.4132601401304,-1.5432176801868405
0022300024,2023-11-14,Denver Nuggets,DEN vs. LAC,W,111,1.0,0,879.8010810143302,1.173068108019107,LA Clippers,LAC @ DEN,L,108,1.0,0,831.8906131241795,1.1091874841655727,1,3,0.0,47.9104678901507,0.06388062385353432
0022300252,2023-11-26,Denver Nuggets,DEN vs. SAS,W,132,1.0,0,879.8010810143302,1.173068108019107,San Antonio Spurs,SAS @ DEN,L,120,1.0,0,947.041487744952,1.262721983659936,1,12,0.0,-67.24040673062177,-0.08965387564082894
0022300263,2023-11-29,Denver Nuggets,DEN vs. HOU,W,134,1.0,0,831.8906131241795,1.1091874841655727,Houston Rockets,HOU @ DEN,L,124,0.0,1,662.465109265458,2.883286812353944,1,10,1.0,169.42550385872153,-1.7740993281883715
0022301224,2023-12-08,Denver Nuggets,DEN vs. HOU,L,106,1.0,0,831.8906131241795,1.1091874841655727,Houston Rockets,HOU @ DEN,W,114,1.0,0,879.8010810143302,1.173068108019107,0,-8,0.0,-47.9104678901507,-0.06388062385353432
